Station ID,Station Name,Latitude,Longitude,Elevation,County,Mesonet,First Data Date,Last Data Date,Status
PG737,Shoup Road,40.44844,-122.63531,929,Shasta,PGE,2020-05-20,2020-12-03,INACTIVE
,,,,,,,,,
PG738,Dersch Road,40.48791,-122.12505,621,Shasta,PGE,2020-05-09,2020-12-03,INACTIVE
,,,,,,,,,
PG739,Deer Creek,39.26031,-120.77447,4115,Nevada,PGE,2020-10-30,2021-01-11,ACTIVE
,,,,,,,,,
PG740,San Antonio Road,37.35109,-121.6081,3131,Santa Clara,PGE,2020-11-24,2021-01-11,ACTIVE
,,,,,,,,,
PG741,Cayucos Road,35.44541,-120.86725,337,San Luis Obispo,PGE,2020-11-30,2020-12-03,INACTIVE
,,,,,,,,,
PG742,Farrel Road,38.79634,-121.99805,298,-,PGE,2021-01-11,-,UNKNOWN
,,,,,,,,,
PG743,Grapevine Road East,34.92787,-118.92623,1745,Kern,PGE,2020-11-22,2021-01-11,ACTIVE
,,,,,,,,,
PG744,Jolon Road,36.11417,-121.16971,1305,Monterey,PGE,2020-11-22,2021-01-11,ACTIVE
,,,,,,,,,
PG747,Clark Tunnel Road,38.87161,-121.17941,879,Placer,PGE,2020-11-28,2021-01-11,ACTIVE
,,,,,,,,,
PG748,Arnold Drive,38.21109,-122.45504,39,Sonoma,PGE,2020-11-25,2021-01-11,ACTIVE
,,,,,,,,,
PG750,Park Hill Road,35.36736,-120.39933,1833,San Luis Obispo,PGE,2020-11-25,2021-01-11,ACTIVE
,,,,,,,,,
PG752,Avila Road,38.01571,-121.98976,445,Contra Costa,PGE,2020-11-30,2021-01-11,ACTIVE
,,,,,,,,,
PG754,Crawford Road,36.70621,-119.38093,450,Fresno,PGE,2020-11-24,2021-01-11,ACTIVE
,,,,,,,,,
PG755,Red Bluff IDSM,40.15973,-122.22994,321,Tehama,PGE,2020-12-01,2021-01-11,ACTIVE
,,,,,,,,,
PG756,Soda Springs Road,37.17055,-121.94212,2727,Santa Clara,PGE,2020-11-22,2021-01-11,ACTIVE
,,,,,,,,,
PG757,Humboldt Morgan Valley,38.86285,-122.41252,2123,Lake,PGE,2020-11-28,2021-01-11,ACTIVE
,,,,,,,,,
PG758,Wikiup Bridge Way,38.51615,-122.73661,689,Sonoma,PGE,2020-11-20,2021-01-11,ACTIVE
,,,,,,,,,
PG759,Cosgrove Creek,38.23197,-120.79945,908,Calaveras,PGE,2020-05-27,2021-01-11,ACTIVE
,,,,,,,,,
PG760,Dublin Canyon Road,37.69233,-121.97618,1035,Alameda,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG761,Montgomery - Shasta,40.84129,-121.93227,2199,Shasta,PGE,2020-06-01,2021-01-11,ACTIVE
,,,,,,,,,
PG762,Double Springs,38.21236,-120.75633,1066,Calaveras,PGE,2020-06-08,2021-01-11,ACTIVE
,,,,,,,,,
PG763,Wheelbarrow Ranch Road,39.49838,-123.33649,2023,Mendocino,PGE,2020-10-12,2020-12-03,INACTIVE
,,,,,,,,,
PG764,Mossy Rock Lane,37.01166,-119.57522,1202,Fresno,PGE,2020-05-15,2021-01-11,ACTIVE
,,,,,,,,,
PG765,Foley Estates,34.64926,-120.30097,693,Santa Barbara,PGE,2020-05-31,2021-01-11,ACTIVE
,,,,,,,,,
PG766,Chimney Rock Road,35.66933,-120.99138,2049,San Luis Obispo,PGE,2020-05-26,2021-01-11,ACTIVE
,,,,,,,,,
PG767,Calero,37.18857,-121.80763,582,Santa Clara,PGE,2020-05-21,2021-01-11,ACTIVE
,,,,,,,,,
PG768,Bridgeville - Cottonwood,40.37508,-122.68065,1275,Shasta,PGE,2020-06-04,2020-12-03,INACTIVE
,,,,,,,,,
PG769,Bridgeville West,40.36681,-122.79798,1736,Shasta,PGE,2020-06-04,2021-01-11,ACTIVE
,,,,,,,,,
PG770,Old Adobe Road,36.94774,-121.81515,278,Santa Cruz,PGE,2020-05-20,2020-07-03,INACTIVE
,,,,,,,,,
PG771,Humboldt Highway 175,38.91838,-122.77188,2238,Lake,PGE,2020-06-24,2021-01-11,ACTIVE
,,,,,,,,,
PG772,Road 41,38.89621,-122.23694,516,Yolo,PGE,2020-05-22,2020-10-29,INACTIVE
,,,,,,,,,
PG773,Doty Road,40.82002,-121.50387,3313,Shasta,PGE,2020-05-23,2020-12-03,INACTIVE
,,,,,,,,,
PG774,Hat Creek,40.87287,-121.41266,4055,Shasta,PGE,2020-05-21,2021-01-11,ACTIVE
,,,,,,,,,
PG775,Lewis Ranch Road,35.38026,-120.22211,2122,San Luis Obispo,PGE,2020-05-13,2021-01-11,ACTIVE
,,,,,,,,,
PG776,Diablo Gates,35.81882,-120.37975,1266,Monterey,PGE,2020-05-12,2021-01-11,ACTIVE
,,,,,,,,,
PG777,Coyote Canyon Road,35.24925,-120.58529,564,San Luis Obispo,PGE,2020-06-22,2021-01-11,ACTIVE
,,,,,,,,,
PG778,Lompoc Hill,34.62789,-120.44226,671,Santa Barbara,PGE,2020-05-15,2021-01-11,ACTIVE
,,,,,,,,,
PG779,Horse Camp Trail,37.2879,-122.23697,1159,San Mateo,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG780,Telegraph Road,37.58553,-120.00246,2257,Mariposa,PGE,2020-05-21,2020-12-03,INACTIVE
,,,,,,,,,
PG781,Burdell Mountain,38.145,-122.59347,1481,Marin,PGE,2020-05-08,2021-01-11,ACTIVE
,,,,,,,,,
PG782,Bellota Riverbank,37.87194,-120.68786,675,Calaveras,PGE,2020-06-02,2021-01-11,ACTIVE
,,,,,,,,,
PG783,Salmon Creek Ranch,38.34826,-123.00805,513,Sonoma,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG784,Lake Drive,37.61842,-122.4499,798,San Mateo,PGE,2020-05-29,2021-01-11,ACTIVE
,,,,,,,,,
PG785,Orchard Hill,37.38215,-122.24825,1158,San Mateo,PGE,2020-05-07,2020-11-04,INACTIVE
,,,,,,,,,
PG786,Viboras Road,36.95662,-121.34264,469,San Benito,PGE,2020-05-08,2020-10-06,INACTIVE
,,,,,,,,,
PG787,Highway 190,36.13583,-118.79294,1170,Tulare,PGE,2020-05-20,2021-01-11,ACTIVE
,,,,,,,,,
PG788,Two Rocks,38.2608,-122.78452,85,Sonoma,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG789,Bear Valley Road - Mariposa,37.53269,-120.20761,1113,Mariposa,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG790,Wards Ferry Road,37.93171,-120.32027,1919,Tuolumne,PGE,2020-05-08,2021-01-11,ACTIVE
,,,,,,,,,
PG791,Cerini Road,38.22764,-122.85534,519,Marin,PGE,2020-05-08,2021-01-11,ACTIVE
,,,,,,,,,
PG792,Marshes Flat Road,37.78946,-120.30381,1863,Tuolumne,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG793,Montgomery - Napa,38.39442,-122.45833,1418,Napa,PGE,2020-06-28,2021-01-11,ACTIVE
,,,,,,,,,
PG794,Tule Road,35.63675,-118.94831,1084,Kern,PGE,2020-05-27,2020-12-03,INACTIVE
,,,,,,,,,
PG795,Moss Landing Hills,36.93498,-121.65119,1544,Santa Cruz,PGE,2020-05-21,2020-12-01,INACTIVE
,,,,,,,,,
PG796,Round Mountain Microtowers,35.45641,-118.87233,1036,Kern,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG797,Old Stage Road,36.67198,-121.52545,1306,Monterey,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG798,Valley Ford Road,38.29705,-122.82642,214,Sonoma,PGE,2020-05-07,2021-01-11,ACTIVE
,,,,,,,,,
PG799,Shulte Road,36.51337,-121.83024,1137,Monterey,PGE,2020-11-13,2021-01-11,ACTIVE
,,,,,,,,,
PG800,Colma IDSM,37.68422,-122.4744,280,San Mateo,PGE,2020-12-05,2021-01-11,ACTIVE
,,,,,,,,,
PG801,Friis Camp,35.36934,-120.3251,2747,San Luis Obispo,PGE,2020-10-19,2021-01-11,ACTIVE
,,,,,,,,,
PG805,Old Ornbaun Hot Springs,38.91476,-123.30637,1201,Mendocino,PGE,2020-10-20,2021-01-11,ACTIVE
,,,,,,,,,
PG806,Lynch Canyon Road,35.781,-120.98354,1232,San Luis Obispo,PGE,2020-11-22,2020-12-03,INACTIVE
,,,,,,,,,
PG807,High School Hill,35.28012,-120.63117,1571,San Luis Obispo,PGE,2020-10-16,2021-01-11,ACTIVE
,,,,,,,,,
PG808,Tepusquet Road,34.85384,-120.25965,456,Santa Barbara,PGE,2020-11-18,2021-01-11,ACTIVE
,,,,,,,,,
PG809,Sherwood Road North,39.58596,-123.46921,1884,Mendocino,PGE,2020-10-30,2021-01-11,ACTIVE
,,,,,,,,,
PG811,Arroyo Grande,35.10923,-120.58076,78,San Luis Obispo,PGE,2020-10-30,2021-01-11,ACTIVE
,,,,,,,,,
PG812,Los Padres Highway 41,35.6852,-120.33658,1111,San Luis Obispo,PGE,2020-11-13,2021-01-11,ACTIVE
,,,,,,,,,
PG815,Santa Rosa Road,34.60653,-120.21062,342,Santa Barbara,PGE,2020-11-19,2021-01-11,ACTIVE
,,,,,,,,,
PG816,Adelaida,35.66858,-120.84789,1742,San Luis Obispo,PGE,2020-11-16,2021-01-11,ACTIVE
,,,,,,,,,
PG817,Navajo Flats,35.37907,-120.28741,2037,San Luis Obispo,PGE,2020-10-20,2021-01-11,ACTIVE
,,,,,,,,,
PG818,Encina Ave,35.39174,-120.60727,999,San Luis Obispo,PGE,2020-11-13,2021-01-11,ACTIVE
,,,,,,,,,
PG819,Monte Bello Road West,37.30066,-122.11793,2322,Santa Clara,PGE,2020-07-01,2021-01-11,ACTIVE
,,,,,,,,,
PG820,Healdsburg Hills South,38.67089,-122.76432,1700,Sonoma,PGE,2020-05-23,2021-01-11,ACTIVE
,,,,,,,,,
PG821,Forty Ranch Lane,36.98397,-119.37688,2040,Fresno,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG822,Scott Forbes Road,39.23709,-121.29586,1151,Yuba,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG823,Jenner Road,38.4741,-123.1331,997,Sonoma,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG824,Lake Spaulding,39.32501,-120.64289,5125,Nevada,PGE,2020-05-21,2021-01-11,ACTIVE
,,,,,,,,,
PG825,Divide-Cabrillo,34.72994,-120.43637,1130,Santa Barbara,PGE,2020-06-04,2021-01-11,ACTIVE
,,,,,,,,,
PG826,Goose Valley Ranch,40.92816,-121.69672,3195,Shasta,PGE,2020-08-14,2021-01-11,ACTIVE
,,,,,,,,,
PG827,Highway 41 South,37.2697,-119.66173,3160,Madera,PGE,2020-06-18,2021-01-11,ACTIVE
,,,,,,,,,
PG828,Babcock Road,41.08793,-121.19119,4119,Lassen,PGE,2020-08-13,2021-01-11,ACTIVE
,,,,,,,,,
PG829,Esmeralda Road,38.15504,-120.5307,1457,Calaveras,PGE,2020-07-24,2021-01-11,ACTIVE
,,,,,,,,,
PG830,Lower Vineyard Canyon Road,35.7765,-120.69406,689,San Luis Obispo,PGE,2020-09-12,2021-01-11,ACTIVE
,,,,,,,,,
PG831,Sweigert Road,37.41638,-121.83829,873,Santa Clara,PGE,2020-08-06,2021-01-11,ACTIVE
,,,,,,,,,
PG832,Snake Road,38.21948,-122.91513,512,Marin,PGE,2020-05-22,2021-01-11,ACTIVE
,,,,,,,,,
PG833,Huntington Club Road,40.50669,-122.25748,494,Shasta,PGE,2020-08-13,2021-01-11,ACTIVE
,,,,,,,,,
PG834,Sucker Run,39.5916,-121.26742,899,Butte,PGE,2020-08-11,2021-01-11,ACTIVE
,,,,,,,,,
PG835,Indian Valley Road South,35.85306,-120.70057,851,Monterey,PGE,2020-09-12,2020-12-03,INACTIVE
,,,,,,,,,
PG836,Cottonwood Road Tower,36.69411,-121.19641,1054,San Benito,PGE,2020-05-29,2021-01-11,ACTIVE
,,,,,,,,,
PG837,Black Mountain Foothills,35.36811,-120.36817,2295,San Luis Obispo,PGE,2020-10-19,2021-01-11,ACTIVE
,,,,,,,,,
PG838,Kiler Canyon Road,35.60706,-120.72479,975,San Luis Obispo,PGE,2020-08-28,2021-01-11,ACTIVE
,,,,,,,,,
PG852,De La Concepcion,34.56675,-120.49904,2020,Santa Barbara,PGE,2020-12-08,2021-01-11,ACTIVE
,,,,,,,,,
PG853,Dimeo Lane,36.97055,-122.10406,241,Santa Cruz,PGE,2020-12-22,2021-01-11,ACTIVE
,,,,,,,,,
PG854,Bull Canyon Road,34.9688,-120.40587,245,Santa Barbara,PGE,2020-12-23,2021-01-11,ACTIVE
,,,,,,,,,
PG857,Breckenridge Road,35.42493,-118.72984,2602,Kern,PGE,2020-12-23,2021-01-11,ACTIVE
,,,,,,,,,
PG858,Mt. Devin Road,36.49617,-121.91154,1644,Monterey,PGE,2020-12-22,2021-01-11,ACTIVE
,,,,,,,,,
PG860,Thatcher Mill Road,40.5665,-121.7139,4164,Shasta,PGE,2020-08-24,2021-01-11,ACTIVE
,,,,,,,,,
PG861,Twin Sisters Road,38.30414,-122.16224,1611,Solano,PGE,2020-08-18,2021-01-11,ACTIVE
,,,,,,,,,
PG862,Finley Road,37.80448,-121.8602,742,Contra Costa,PGE,2020-08-06,2021-01-11,ACTIVE
,,,,,,,,,
PG863,Prussian Hill,38.29944,-120.56845,2719,Calaveras,PGE,2020-08-10,2021-01-11,ACTIVE
,,,,,,,,,
PG864,Walker Ridge East,39.03076,-122.45137,2189,Lake,PGE,2020-09-18,2020-12-03,INACTIVE
,,,,,,,,,
PG865,McCourtney Road South,38.96415,-121.2744,238,Placer,PGE,2020-09-29,2021-01-11,ACTIVE
,,,,,,,,,
PG866,Andregg Road,38.85754,-121.07581,1155,Placer,PGE,2020-09-11,2021-01-11,ACTIVE
,,,,,,,,,
PG867,Lower New Idria,36.48747,-120.7958,1932,San Benito,PGE,2020-08-29,2021-01-11,ACTIVE
,,,,,,,,,
PG872,Hopland,38.97789,-123.1129,481,Mendocino,PGE,2020-09-09,2021-01-11,ACTIVE
,,,,,,,,,
PG873,Comanche Parkway,38.19527,-120.92988,352,Calaveras,PGE,2020-08-08,2021-01-11,ACTIVE
,,,,,,,,,
PG874,Pleasant Valley Road - Nevada,39.3054,-121.15319,1650,Nevada,PGE,2020-09-24,2021-01-11,ACTIVE
,,,,,,,,,
PG875,Foresthill Road South,38.97386,-120.90608,2275,Placer,PGE,2020-08-21,2021-01-11,ACTIVE
,,,,,,,,,
PG876,Henness Pass,39.51123,-120.84487,5617,Sierra,PGE,2020-09-17,2021-01-11,ACTIVE
,,,,,,,,,
PG877,Oroville Spring Hill,39.60589,-121.53117,1348,Butte,PGE,2020-10-21,2021-01-11,ACTIVE
,,,,,,,,,
PG878,Spring Gap,38.16801,-120.10298,4910,Tuolumne,PGE,2020-08-31,2021-01-11,ACTIVE
,,,,,,,,,
PG879,Fremont Hills,37.62485,-121.97213,1528,Alameda,PGE,2020-10-05,2021-01-11,ACTIVE
,,,,,,,,,
PG880,Blue Ridge Road South,38.39374,-122.09871,2669,Solano,PGE,2020-10-23,2021-01-11,ACTIVE
,,,,,,,,,
PG881,Country Downs,39.20884,-121.17321,1439,Nevada,PGE,2020-08-11,2021-01-11,ACTIVE
,,,,,,,,,
PG882,Quinn Place,38.78139,-121.16324,470,Placer,PGE,2020-09-28,2021-01-11,ACTIVE
,,,,,,,,,
PG883,Pit-Round Mountain,40.97884,-121.96594,2857,Shasta,PGE,2020-08-20,2020-12-03,INACTIVE
,,,,,,,,,
PG884,Indian Hill Road,38.87286,-121.09998,1311,Placer,PGE,2020-08-18,2021-01-11,ACTIVE
,,,,,,,,,
PG885,Shingletown Airport,40.51593,-121.81532,3835,Shasta,PGE,2020-08-19,2020-12-03,INACTIVE
,,,,,,,,,
PG886,Thistle,36.68335,-119.0866,3346,Fresno,PGE,2020-07-29,2021-01-11,ACTIVE
,,,,,,,,,
PG887,Red Top Lookout,37.1283,-119.7767,1839,Madera,PGE,2020-08-28,2021-01-11,ACTIVE
,,,,,,,,,
PG888,Oak Run Road,40.63413,-122.11174,949,Shasta,PGE,2020-10-29,2021-01-11,ACTIVE
,,,,,,,,,
PG889,Hornitos Road,37.49842,-120.17545,1164,Mariposa,PGE,2020-08-29,2021-01-11,ACTIVE
,,,,,,,,,
PG890,Bell Springs Road South,39.95518,-123.59165,3843,Mendocino,PGE,2020-08-07,2021-01-11,ACTIVE
,,,,,,,,,
PG891,Lower Spyrock Road,39.81358,-123.51096,3211,Mendocino,PGE,2020-08-04,2021-01-11,ACTIVE
,,,,,,,,,
PG892,Missouri Flat,38.69097,-120.8301,1747,El Dorado,PGE,2020-08-17,2021-01-11,ACTIVE
,,,,,,,,,
PG893,Piercy,39.96314,-123.79156,782,Mendocino,PGE,2020-08-06,2021-01-11,ACTIVE
,,,,,,,,,
PG894,Howard Street,40.44737,-122.30099,434,Shasta,PGE,2020-10-25,2021-01-11,ACTIVE
,,,,,,,,,
PG895,Price Creek,40.54553,-124.16331,65,Humboldt,PGE,2020-10-19,2021-01-11,ACTIVE
,,,,,,,,,
PG896,Vichy Springs,39.16239,-123.20956,632,Mendocino,PGE,2020-08-17,2021-01-11,ACTIVE
,,,,,,,,,
PG897,Yorkville Highway 128,38.90899,-123.23179,1083,Mendocino,PGE,2020-07-31,2021-01-11,ACTIVE
,,,,,,,,,
PG898,Santos,37.66215,-121.93229,1473,Alameda,PGE,2020-07-29,2021-01-11,ACTIVE
,,,,,,,,,
PG899,Shadowhawk,37.85999,-122.0577,801,Contra Costa,PGE,2020-07-31,2021-01-11,ACTIVE
,,,,,,,,,
PG900,Orinda,37.84738,-122.16522,772,Contra Costa,PGE,2020-07-26,2021-01-11,ACTIVE
,,,,,,,,,
PG901,Briones-Diablo,37.89127,-122.00566,743,Contra Costa,PGE,2020-07-26,2021-01-11,ACTIVE
,,,,,,,,,
PG902,Alcosta Boulevard,37.75261,-121.92632,768,Contra Costa,PGE,2020-08-04,2021-01-11,ACTIVE
,,,,,,,,,
PG903,Humboldt Eagle Rock Red Bud,38.8479,-122.77871,2538,Lake,PGE,2020-07-08,2021-01-11,ACTIVE
,,,,,,,,,
PG904,Lake Francis Road,39.3425,-121.19114,609,Yuba,PGE,2020-08-12,2021-01-11,ACTIVE
,,,,,,,,,
PG905,Hang Glider,36.76455,-119.09722,4647,Fresno,PGE,2020-07-31,2021-01-11,ACTIVE
,,,,,,,,,
PG907,Las Yeguas,35.44087,-119.95697,3343,Kern,PGE,2020-07-03,2021-01-11,ACTIVE
,,,,,,,,,
PG908,Mt. Boullion,37.53467,-120.03043,4247,Mariposa,PGE,2020-07-30,2021-01-11,ACTIVE
,,,,,,,,,
PG909,Wilder Hills,37.85157,-122.18009,1345,Contra Costa,PGE,2020-07-26,2021-01-11,ACTIVE
,,,,,,,,,
PG910,Glenhaven,39.03371,-122.70857,2386,Lake,PGE,2020-07-16,2021-01-09,ACTIVE
,,,,,,,,,
PG911,Humboldt Highway 29,39.08579,-122.9208,1522,Lake,PGE,2020-07-03,2021-01-11,ACTIVE
,,,,,,,,,
PG912,Maidu Drive,38.7896,-120.70686,2903,El Dorado,PGE,2020-08-11,2021-01-11,ACTIVE
,,,,,,,,,
PG913,Garcia Ranch Road,37.94222,-122.17017,1103,Contra Costa,PGE,2020-07-24,2021-01-11,ACTIVE
,,,,,,,,,
PG914,Contra Costa,37.91655,-121.97778,892,Contra Costa,PGE,2020-07-23,2021-01-11,ACTIVE
,,,,,,,,,
PG915,Mears Road,38.95071,-121.16873,938,Placer,PGE,2020-08-08,2021-01-11,ACTIVE
,,,,,,,,,
PG916,Los Alamos,34.70746,-120.16966,966,Santa Barbara,PGE,2020-07-03,2021-01-11,ACTIVE
,,,,,,,,,
PG917,McCourtney Road North,39.12142,-121.14744,1529,Nevada,PGE,2020-08-11,2021-01-11,ACTIVE
,,,,,,,,,
PG918,Sun Valley,39.01565,-120.9631,2130,Placer,PGE,2020-08-14,2021-01-11,ACTIVE
,,,,,,,,,
PG921,Wine Country Road,38.3255,-122.3396,218,Napa,PGE,2020-10-28,2021-01-11,ACTIVE
,,,,,,,,,
PG923,Leak Lane,38.81952,-121.14893,596,Placer,PGE,2020-11-10,2021-01-11,ACTIVE
,,,,,,,,,
PG924,Reliez Valley Road,37.94623,-122.10792,329,Contra Costa,PGE,2020-10-28,2021-01-11,ACTIVE
,,,,,,,,,
PG926,Laguna Road,38.48322,-122.85216,105,Sonoma,PGE,2020-12-05,2021-01-11,ACTIVE
,,,,,,,,,
PG927,Blackstone Court,37.68038,-122.03643,701,Alameda,PGE,2020-12-02,2021-01-11,ACTIVE
,,,,,,,,,
PG929,Pope Valley Road,38.63439,-122.44785,776,Napa,PGE,2020-12-31,2021-01-11,ACTIVE
,,,,,,,,,
PG930,Caballo Ranchero Drive,37.84305,-121.95419,893,Contra Costa,PGE,2020-10-10,2021-01-11,ACTIVE
,,,,,,,,,
PG931,El Cerrito,37.91561,-122.30295,119,Contra Costa,PGE,2020-10-11,2021-01-11,ACTIVE
,,,,,,,,,
PG932,Humboldt Bridgeville,40.49512,-123.80121,1693,Humboldt,PGE,2020-12-02,2021-01-11,ACTIVE
,,,,,,,,,
PG933,Chuck Yeager Road,39.18359,-121.30545,909,Yuba,PGE,2020-10-07,2021-01-11,ACTIVE
,,,,,,,,,
PG934,Hatchet Mountain,40.87467,-121.77153,5293,Shasta,PGE,2020-10-08,2021-01-11,ACTIVE
,,,,,,,,,
PG935,Cliffecastle Court,37.74051,-121.99055,1465,Contra Costa,PGE,2020-10-10,2021-01-11,ACTIVE
,,,,,,,,,
PG936,Kelly Canyon,37.71449,-121.98532,699,Alameda,PGE,2020-11-20,2021-01-11,ACTIVE
,,,,,,,,,
PG937,Oakland IDSM,37.76075,-122.21809,10,Alameda,PGE,2020-12-06,2021-01-11,ACTIVE
,,,,,,,,,
PG939,Forest Route 4N06,40.73362,-123.68102,4036,Humboldt,PGE,2020-08-13,2020-12-03,INACTIVE
,,,,,,,,,
PG940,Snow Camp Lake,40.7502,-123.75575,4569,Humboldt,PGE,2020-08-13,2021-01-11,ACTIVE
,,,,,,,,,
PG941,Fort Seward West,40.21349,-123.66249,1447,Humboldt,PGE,2020-08-14,2021-01-11,ACTIVE
,,,,,,,,,
PG942,Cow Gulch Tower,40.3699,-122.9372,2969,Shasta,PGE,2020-09-16,2021-01-11,ACTIVE
,,,,,,,,,
PG943,Bootleg Reservoir,40.76898,-121.30807,5553,Lassen,PGE,2020-09-25,2020-12-03,INACTIVE
,,,,,,,,,
PG944,Fort Seward East,40.22154,-123.6453,351,Humboldt,PGE,2020-08-14,2020-12-03,INACTIVE
,,,,,,,,,
PG945,Grand Ave - North Bay,37.98082,-122.51514,81,Marin,PGE,2020-09-29,2021-01-11,ACTIVE
,,,,,,,,,
PG946,Millwood Road,36.73582,-119.04663,3873,Fresno,PGE,2020-08-20,2021-01-11,ACTIVE
,,,,,,,,,
PG947,Fresno Road 128,36.64778,-119.28636,481,Tulare,PGE,2020-08-27,2021-01-11,ACTIVE
,,,,,,,,,
PG948,Corral De Cielo Road,36.53398,-121.62075,3385,Monterey,PGE,2020-08-06,2021-01-11,ACTIVE
,,,,,,,,,
PG949,Clay Bank Road,38.28672,-122.00226,104,Solano,PGE,2020-10-14,2021-01-11,ACTIVE
,,,,,,,,,
PG950,Panoramic Point,36.76019,-118.94571,7097,Fresno,PGE,2020-10-24,2021-01-11,ACTIVE
,,,,,,,,,
PG951,Fenced Meadow Lookout,36.96057,-119.16809,4954,Fresno,PGE,2020-11-07,2021-01-11,ACTIVE
,,,,,,,,,
PG952,Mill Creek,37.52297,-121.87272,1554,Alameda,PGE,2020-08-11,2021-01-11,ACTIVE
,,,,,,,,,
PG953,Pine Flat Lake Overlook,36.86341,-119.24789,2151,Fresno,PGE,2020-08-28,2021-01-11,ACTIVE
,,,,,,,,,
PG954,Cascade,40.90679,-122.38752,1260,Shasta,PGE,2020-09-23,2021-01-11,ACTIVE
,,,,,,,,,
PG955,Payne Creek Road,36.64978,-121.00339,2180,San Benito,PGE,2020-08-29,2020-12-03,INACTIVE
,,,,,,,,,
PG956,Humboldt Road,39.74141,-121.77737,347,Butte,PGE,2020-09-30,2021-01-11,ACTIVE
,,,,,,,,,
PG957,Bachelor Valley Road,39.18463,-122.95322,1351,Lake,PGE,2020-08-17,2021-01-11,ACTIVE
,,,,,,,,,
PG958,Dick Smith Road,40.58031,-124.11369,336,Humboldt,PGE,2020-08-31,2021-01-11,ACTIVE
,,,,,,,,,
PG959,Donner Pass Road,39.32017,-120.33855,7636,Nevada,PGE,2020-08-08,2021-01-11,ACTIVE
,,,,,,,,,
PG960,Woodmansee Way,35.73978,-120.72034,809,San Luis Obispo,PGE,2020-09-28,2020-12-03,INACTIVE
,,,,,,,,,
PG961,Fowler Road,37.31403,-121.75479,514,Santa Clara,PGE,2020-09-14,2021-01-11,ACTIVE
,,,,,,,,,
PG962,San Jose San Felipe Road,37.27104,-121.67591,1063,Santa Clara,PGE,2020-09-11,2021-01-11,ACTIVE
,,,,,,,,,
PG963,Klein Road,37.33927,-121.78016,353,Santa Clara,PGE,2020-09-14,2021-01-11,ACTIVE
,,,,,,,,,
PG964,Quail Canyon Road,38.47195,-122.0556,371,Solano,PGE,2020-08-10,2021-01-11,ACTIVE
,,,,,,,,,
PG965,Bear Valley Road North,39.21939,-122.48045,1502,Colusa,PGE,2020-09-30,2020-12-03,INACTIVE
,,,,,,,,,
PG966,Loma Rica Road West,39.3095,-121.42264,390,Yuba,PGE,2020-08-31,2021-01-11,ACTIVE
,,,,,,,,,
PG967,Pleasants Valley Road,38.36731,-122.02359,246,Solano,PGE,2020-08-10,2021-01-11,ACTIVE
,,,,,,,,,
PG968,Boundary,37.21018,-121.77112,929,Santa Clara,PGE,2020-08-21,2021-01-11,ACTIVE
,,,,,,,,,
PG969,Piercy Ranch Road,37.24488,-121.75882,391,Santa Clara,PGE,2020-10-21,2021-01-11,ACTIVE
,,,,,,,,,
PG970,Road 110,38.94427,-123.17772,2180,Mendocino,PGE,2020-08-24,2021-01-11,ACTIVE
,,,,,,,,,
PG971,Stone House Road,38.8947,-121.09023,1027,Placer,PGE,2020-12-10,2021-01-11,ACTIVE
,,,,,,,,,
PG972,Roop Road,37.04963,-121.53001,363,Santa Clara,PGE,2020-09-20,2021-01-11,ACTIVE
,,,,,,,,,
PG973,Boonville Road,39.05147,-123.24799,2263,Mendocino,PGE,2020-09-28,2021-01-11,ACTIVE
,,,,,,,,,
PG974,Ricetti Lane,39.24247,-123.16925,1175,Mendocino,PGE,2020-08-17,2021-01-11,ACTIVE
,,,,,,,,,
PG975,Road 23,38.68624,-122.0863,367,Yolo,PGE,2020-08-08,2021-01-11,ACTIVE
,,,,,,,,,
PG976,Spyrock Road,39.84406,-123.51003,3517,Mendocino,PGE,2020-11-16,2021-01-11,ACTIVE
,,,,,,,,,
PG977,Cavedale Road,38.35762,-122.46582,1615,Sonoma,PGE,2020-11-15,2020-11-16,INACTIVE
,,,,,,,,,
PG978,Skaggs Hill,38.67111,-123.19447,1082,Sonoma,PGE,2020-08-31,2020-11-26,INACTIVE
,,,,,,,,,
PG979,Stoetz Lane,38.44557,-122.95445,865,Sonoma,PGE,2020-07-31,2021-01-11,ACTIVE
,,,,,,,,,
PG980,Guthrie Road,39.50174,-123.72945,177,Mendocino,PGE,2020-08-09,2020-12-03,INACTIVE
,,,,,,,,,
PG981,East Bay MUD,37.77847,-122.09044,969,Alameda,PGE,2020-07-20,2021-01-11,ACTIVE
,,,,,,,,,
